"item_id";"company_id";"part_number";"name";"description";"barcode";"location_room";"location_row";"location_column";"location_shelf";"category_id";"current_quantity";"available_quantity";"recommended_lowest_quantity";"recommended_highest_quantity";"remarks";"active";"image_url";"sale_price";"factory_due_date";"suppliers_id";"fits_in_model";"created";"modified";"deleted";
"2543";"0";"8022482";"Grop of wires PB5.04.01.305";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2544";"0";"8022501";"Star wheel B/6 - 1400 obr";"CN";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2545";"0";"8022610";"Hinge HETTICH   K99 A";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"4.6";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2546";"0";"8022611";"Hinge HETTICH   K99 B";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"4.6";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2547";"0";"8022742";"Control programmer.Ta 1-DIEHL 50Hz red";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2548";"0";"8022766";"Housing bracket PC5.02.01.102";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2549";"0";"8022767";"Pate of drawer PC5.04.02.002 white";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2550";"0";"8022887";"Screw Copreci  20503607  M4x18";"screw";"NULL";"1";"D";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";" - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"0.0";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"August 21, 2013, 5:58 pm";"0000-00-00 00:00:00";
"2551";"0";"8022891";"Thermoelement COAX l-450/l-350 mm";"thermoelement";"8022891";"2";"3";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"1.0";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"May 17, 2012, 11:26 am";"0000-00-00 00:00:00";
"2552";"0";"8022895";"Internal part of knob inox 1600";"Internal part of knob";"8022895";"2";"E";"4";"3";"0";"0.0";"0.0";"0.0";"0.0";"Internal part of knob - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"5.5";"0000-00-00";"10";"NULL";"2011-09-09 12:16:32";"March 29, 2012, 5:02 pm";"0000-00-00 00:00:00";
"2553";"0";"8022896";"Internal part of knob inox 2700";"Internal part of knob alternate 8031532";"8022896";"2";"E";"3";"2";"0";"0.0";"0.0";"0.0";"0.0";"Internal part of knob - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"5.5";"0000-00-00";"10";"NULL";"2011-09-09 12:16:44";"March 3, 2014, 12:35 pm";"0000-00-00 00:00:00";
"2554";"0";"8022897";"Internal part of knob inox 1100";"CN";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2555";"0";"8022898";"Internal part of knob inox 2100";"CN";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2556";"0";"8022901";"Rear Insulation E601.10/00.03.04C";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2557";"0";"8022958";"Oven Lamp 230-240V 1234";"Oven Lamp 230-240V 1234";"8022958";"2";"E";"2";"4";"0";"8.0";"8.0";"0.0";"0.0";"Oven Lamp 230-240V 1234 - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"2.7";"0000-00-00";"10";"NULL";"2011-09-26 16:19:08";"August 22, 2013, 12:20 pm";"0000-00-00 00:00:00";
"2558";"0";"8022983";"Push-button PC5.04.01.125 white";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2559";"0";"8022984";"Push-button PC5.04.01.126 white";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2560";"0";"8023065";"Shield- heat PC PC5.04.01.108";"Shield- heat PC PC5.04.01.108";"8023065";"2";"F";"1";"5";"0";"0.0";"0.0";"4.0";"5.0";"Shield- heat PC PC5.04.01.108";"1";"NULL";"1.0";"0000-00-00";"10";"NULL";"2011-11-18 16:41:37";"March 29, 2012, 10:59 am";"0000-00-00 00:00:00";
"2561";"0";"8023069";"Slider Knob PC5.04.01.116";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2562";"0";"8023116";"Control panel M60  RPS";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2563";"0";"8023176";"Heater bracket";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2564";"0";"8023472";"Stopper of socket hinge";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2565";"0";"8023485";"Hole plug";"hole plug";"8023485";"2";"D";"1";"1";"0";"0.0";"0.0";"10.0";"12.0";"NULL";"1";"NULL";"0.5";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"April 26, 2012, 3:39 pm";"0000-00-00 00:00:00";
"2566";"0";"8023666";"Injector drg. BSI-68526  (G30/36-0-52)";"INJECTOR";"8023666";"2";"E";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";" - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"0.9";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"August 22, 2013, 12:08 pm";"0000-00-00 00:00:00";
"2567";"0";"8023667";"Injector drg. BSI-68524  (G30/36-0-67)";"INJECTOR";"8023667";"2";"E";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";" - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"0.9";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"June 18, 2012, 1:43 pm";"0000-00-00 00:00:00";
"2568";"0";"8023668";"Injector drg. BSI 69280 (G30/36-0-84)";"INJECTOR";"8023668";"2";"E";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";" - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"0.9";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"August 22, 2013, 12:08 pm";"0000-00-00 00:00:00";
"2569";"0";"8023669";"Burner - small BSI";"same as 8037915";"NULL";"2";"E";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";" - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"1.4";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"August 21, 2013, 4:17 pm";"0000-00-00 00:00:00";
"2570";"0";"8023670";"Burner - middle BSI";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2571";"0";"8023671";"Burner - large BSI";"Burner - large BSI";"NULL";"2";"E";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";" - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"0.0";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"August 21, 2013, 4:16 pm";"0000-00-00 00:00:00";
"2572";"0";"8023672";"Flame spreader-small BSI";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2573";"0";"8023673";"Flame spreader-middle BSI";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2574";"0";"8023674";"Flame spreader-large BSI";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2575";"0";"8023681";"Burner cup BSI-fi.8 nozzleG20-075 small";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2576";"0";"8023683";"Burner cup BSI-fi.8 nozzleG20-109 middle";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2577";"0";"8023714";"Metalized foil fi 25mm 7384";"Metal foil";"8023714";"2";"C";"3";"5";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.5";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"May 3, 2012, 1:45 pm";"0000-00-00 00:00:00";
"2578";"0";"8024023";"Compressor HQT 99 AA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2579";"0";"8024110";"Bracket for stove plate";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2580";"0";"8024111";"Bracket for control panel";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2581";"0";"8024112";"Spiral spring SP 1";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2582";"0";"8024122";"Noise suppressor  101.55.240";"CN";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2583";"0";"8024140";"Fixing plate of kompressor 101.50.062";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2584";"0";"8024141";"Fixing plate of kompressor 101.50.061";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2585";"0";"8024156";"Side Spit ladder right 600 Poetker-2-3";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2586";"0";"8024157";"Side Spit ladder left 600 Poetker-2-3";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2587";"0";"8024252";"Hose";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2588";"0";"8024299";"Knob of programmer PC white";"CN";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2589";"0";"8024395";"Push-button mandrel Ta l=27";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2590";"0";"8024433";"Side Insulation EHK2.00C... ISOVER 300C";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2591";"0";"8024462";"Thermocouple washer BSI";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2592";"0";"8024496";"Elektronic controller vers. B";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2593";"0";"8024522";"Connections box 1/6 - 41A";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2594";"0";"8024536";"Panel control 714053";"PANEL CONTROL";"8024536";"2";"C";"4";"4";"0";"0.0";"0.0";"0.0";"0.0";" - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"46.4";"0000-00-00";"10";"NULL";"2011-09-14 10:00:41";"April 17, 2012, 12:04 pm";"0000-00-00 00:00:00";
"2595";"0";"8024541";"Pump motor for Plaset 71996 (66129)";"pump";"8024541";"1";"C";"6";"4";"0";"0.0";"0.0";"0.0";"0.0";"pump - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"9.0";"0000-00-00";"10";"NULL";"2011-09-02 12:24:27";"March 29, 2012, 11:29 am";"0000-00-00 00:00:00";
"2596";"0";"8024575";"Burner bracket (WOK) PSG3";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2597";"0";"8024595";"Thermal fan 18W / 230V";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2598";"0";"8024599";"Blower assembly EHK3.00 230V";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2599";"0";"8024653";"Ignite generator unit WO8T-4A";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2600";"0";"8024745";"Assembling Nr 26 G30/50mbar) PSG5.0";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2601";"0";"8024795";"Igniter unit EE2500F 300 mm BSI";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2602";"0";"8024796";"Igniter unit EE2500F 600 mm BSI";"igniter unit";"8024796";"2";"E";"1";"1";"0";"5.0";"5.0";"0.0";"0.0";" - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"7.2";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"October 27, 2014, 12:49 pm";"0000-00-00 00:00:00";
"2603";"0";"8024875";"Container MIDI GRAM kpl.dark-blue";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2604";"0";"8024876";"Container MAXI GRAM kpl.dark-blue";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2605";"0";"8024932";"Insert- liner support";"TOP HAT INSERT FOR 8037282 AND 8037281 COUNTERWEIGHTS";"8024932";"1";"D";"1";"4";"0";"4.0";"4.0";"50.0";"200.0";"8024932 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"0.9";"0000-00-00";"10";"NULL";"2011-12-23 11:11:54";"August 22, 2013, 1:28 pm";"0000-00-00 00:00:00";
"2606";"0";"8025024";"Knob E610.00/09.7073.00 black";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2607";"0";"8025093";"Sub-unit temperature limiter EHK_A";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2608";"0";"8025211";"Kompressor HKK 12 AA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2609";"0";"8025213";"Kompressor HKK 70 AA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2610";"0";"8025214";"Kompressor HKK 95 AA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2611";"0";"8025227";"Seal of culvert refrigerator evaporator";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2612";"0";"8025233";"Light switch E3102CA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2613";"0";"8025234";"Compressor electric circut AC151 Aspera";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2614";"0";"8025400";"Side Insulation G6G3.01/00.03.01";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2615";"0";"8025402";"Side Insulation G6G3.13/00.03.03";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2616";"0";"8025551";"Gas-pipe MSG 4.00A";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2617";"0";"8025553";"Gas-pipe MSG 2.00A";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2618";"0";"8025587";"Rear bottom fastener";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2619";"0";"8025698";"Grate bolt";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2620";"0";"8025872";"Rear fastener unit (G601...C)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2621";"0";"8025874";"Aluminium folil.592/68 alu-INOX";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2622";"0";"8025912";"Compressor electric circut AC150";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2623";"0";"8025934";"Gas-pipe- PSG7.1A/00.00.01";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2624";"0";"8025935";"Gas-pipe- PSG7.2A/00.00.02";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2625";"0";"8025936";"Gas-pipe- PSG7.3A/00.00.03";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2626";"0";"8025937";"Gas-pipe- PSG7.4A/00.00.04";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
